date,family,holiday_type,unit_sales,onpromotion,perishable,day,month,dayofweek,is_weekend,lag_7,lag_14,rolling_7
2014-07-26,PRODUCE,work day,21283.254,0.013054830287206266,1.0,26,7,5,1,21568.566,25047.858,19763.999714285714
2014-07-26,SEAFOOD,work day,149.671,0.0,1.0,26,7,5,1,175.716,262.986,193.76414285714284
2014-07-26,AUTOMOTIVE,work day,87.0,0.0,0.0,26,7,5,1,80.0,67.0,66.85714285714286
2014-07-26,BEVERAGES,work day,29508.0,0.00774818401937046,0.0,26,7,5,1,34582.0,35117.0,27531.0
2014-07-27,HOME APPLIANCES,work day,8.0,0.0,0.0,27,7,6,1,4.0,1.0,2.7142857142857144
2014-07-27,PET SUPPLIES,work day,60.0,0.0,0.0,27,7,6,1,42.0,44.0,54.0
2014-07-27,BEVERAGES,work day,37283.0,0.007249660172179429,0.0,27,7,6,1,38916.0,33062.0,26806.14285714286
2014-07-27,GROCERY II,work day,190.0,0.0,0.0,27,7,6,1,196.0,203.0,228.28571428571428
2014-07-27,PLAYERS AND ELECTRONICS,work day,113.0,0.0,0.0,27,7,6,1,139.0,98.0,80.71428571428571
2014-07-27,SEAFOOD,work day,143.942,0.0,1.0,27,7,6,1,166.068,325.41999999999996,190.0434285714286
2014-07-27,POULTRY,work day,5002.224,0.012987012987012988,1.0,27,7,6,1,3785.29,4914.086,3529.023285714286
2014-07-27,LAWN AND GARDEN,work day,61.0,0.0,0.0,27,7,6,1,74.0,53.0,54.0
2014-07-27,AUTOMOTIVE,work day,122.0,0.01694915254237288,0.0,27,7,6,1,101.0,85.0,67.85714285714286
2014-07-27,SCHOOL AND OFFICE SUPPLIES,work day,16.0,0.0,0.0,27,7,6,1,12.0,21.0,9.142857142857142
2014-07-27,BREAD/BAKERY,work day,5617.35,0.0081799591002045,1.0,27,7,6,1,6232.619,4859.219,4691.961142857143
2014-07-27,PRODUCE,work day,27269.49,0.0008665511265164644,1.0,27,7,6,1,24030.661,24537.21,19723.240857142857
2014-07-27,BEAUTY,work day,28.0,0.0,0.0,27,7,6,1,47.0,27.0,28.285714285714285
2014-07-27,HOME CARE,work day,3530.0,0.008146639511201629,0.0,27,7,6,1,3930.0,3414.0,2660.8571428571427
2014-07-27,FROZEN FOODS,work day,1349.632,0.03260869565217391,0.0,27,7,6,1,1282.071,1523.067,1151.1517142857142
2014-07-27,MAGAZINES,work day,17.0,0.0,0.0,27,7,6,1,19.0,2.0,17.714285714285715
2014-07-27,EGGS,work day,1819.0,0.006134969325153374,1.0,27,7,6,1,2436.0,1999.0,1819.4285714285713
2014-07-27,DAIRY,work day,9054.0,0.010351966873706004,1.0,27,7,6,1,9563.0,9454.0,6835.714285714285
2014-07-27,HARDWARE,work day,22.0,0.0,0.0,27,7,6,1,21.0,11.0,12.0
2014-07-27,HOME AND KITCHEN II,work day,117.0,0.0,0.0,27,7,6,1,135.0,134.0,97.28571428571429
2014-07-27,MEATS,work day,3886.446,0.01098901098901099,1.0,27,7,6,1,4139.3060000000005,3283.734,3256.5948571428567
2014-07-27,LADIESWEAR,work day,165.0,0.0,0.0,27,7,6,1,239.0,197.0,128.85714285714286
2014-07-27,BABY CARE,work day,2.0,0.0,0.0,27,7,6,1,1.0,,1.8571428571428572
2014-07-27,HOME AND KITCHEN I,work day,229.0,0.0,0.0,27,7,6,1,212.0,205.0,279.85714285714283
2014-07-27,DELI,work day,3024.135,0.01072961373390558,1.0,27,7,6,1,3192.275,2927.336,2357.0235714285714
2014-07-27,CELEBRATION,work day,116.0,0.015873015873015872,0.0,27,7,6,1,101.0,100.0,108.42857142857143
2014-07-27,PREPARED FOODS,work day,955.477,0.0,1.0,27,7,6,1,858.458,1223.969,850.1719999999999
2014-07-27,GROCERY I,work day,41335.533,0.01127738017783561,0.0,27,7,6,1,41155.317,39349.675,32293.675857142858
2014-07-27,CLEANING,work day,11951.0,0.005623721881390593,0.0,27,7,6,1,13586.0,11760.0,10085.42857142857
2014-07-27,PERSONAL CARE,work day,3294.0,0.00423728813559322,0.0,27,7,6,1,3575.0,2938.0,2445.5714285714284
2014-07-27,LINGERIE,work day,69.0,0.02857142857142857,0.0,27,7,6,1,119.0,89.0,78.71428571428571
2014-07-28,GROCERY I,work day,32138.683,0.0053811659192825115,0.0,28,7,0,0,33276.151,32321.516,32319.421
2014-07-28,BEAUTY,work day,19.0,0.0,0.0,28,7,0,0,27.0,37.0,25.571428571428573
2014-07-28,HOME CARE,work day,2710.0,0.011086474501108648,0.0,28,7,0,0,2861.0,2687.0,2603.714285714286
2014-07-28,DAIRY,work day,7165.0,0.008629989212513484,1.0,28,7,0,0,7035.0,6445.0,6763.0
2014-07-28,MEATS,work day,3145.745,0.010869565217391304,1.0,28,7,0,0,2673.1730000000002,3047.458,3220.4720000000007
2014-07-28,"LIQUOR,WINE,BEER",work day,451.0,0.0,0.0,28,7,0,0,1797.0,1504.0,950.4285714285714
2014-07-28,PERSONAL CARE,work day,2162.0,0.004618937644341801,0.0,28,7,0,0,2532.0,2129.0,2405.4285714285716
2014-07-28,HOME AND KITCHEN I,work day,172.0,0.01818181818181818,0.0,28,7,0,0,361.0,235.0,282.2857142857143
2014-07-28,HARDWARE,work day,12.0,0.0,0.0,28,7,0,0,18.0,11.0,12.142857142857142
2014-07-28,MAGAZINES,work day,14.0,0.0,0.0,28,7,0,0,20.0,11.0,17.428571428571427
2014-07-28,POULTRY,work day,3843.95,0.009433962264150943,1.0,28,7,0,0,3018.188,3407.431,3702.8709999999996
2014-07-28,HOME APPLIANCES,work day,6.0,0.0,0.0,28,7,0,0,3.0,4.0,3.2857142857142856
2014-07-28,HOME AND KITCHEN II,work day,115.0,0.0,0.0,28,7,0,0,76.0,129.0,94.71428571428571
2014-07-28,DELI,work day,2423.347,0.0069605568445475635,1.0,28,7,0,0,2359.033,2345.749,2333.0035714285714
2014-07-28,GROCERY II,work day,162.0,0.0,0.0,28,7,0,0,265.0,223.0,227.42857142857142
2014-07-28,PREPARED FOODS,work day,979.783,0.0,1.0,28,7,0,0,942.187,834.97,864.0318571428571
2014-07-28,PET SUPPLIES,work day,39.0,0.0,0.0,28,7,0,0,34.0,42.0,56.57142857142857
2014-07-28,BEVERAGES,work day,25089.0,0.007763975155279503,0.0,28,7,0,0,25038.0,26162.0,26572.85714285714
2014-07-28,SCHOOL AND OFFICE SUPPLIES,work day,13.0,0.0,0.0,28,7,0,0,10.0,6.0,9.714285714285714
2014-07-28,SEAFOOD,work day,132.644,0.0,1.0,28,7,0,0,223.155,172.89600000000002,186.88257142857145
2014-07-28,CLEANING,work day,10181.0,0.010231556273559504,0.0,28,7,0,0,10707.0,9779.0,9851.857142857143
2014-07-28,EGGS,work day,1572.0,0.0,1.0,28,7,0,0,1896.0,1538.0,1731.2857142857142
2014-07-28,LAWN AND GARDEN,work day,48.0,0.0,0.0,28,7,0,0,34.0,26.0,52.142857142857146
2014-07-28,PLAYERS AND ELECTRONICS,work day,66.0,0.0,0.0,28,7,0,0,88.0,95.0,77.0
2014-07-28,LADIESWEAR,work day,109.0,0.0,0.0,28,7,0,0,108.0,126.0,118.28571428571429
2014-07-28,FROZEN FOODS,work day,1134.555,0.005714285714285714,0.0,28,7,0,0,896.67,1126.979,1160.8032857142857
2014-07-28,LINGERIE,work day,53.0,0.0,0.0,28,7,0,0,56.0,53.0,71.57142857142857
2014-07-28,BREAD/BAKERY,work day,3982.388,0.010893246187363835,1.0,28,7,0,0,4466.747,4565.696,4604.065571428572
2014-07-28,CELEBRATION,work day,82.0,0.0,0.0,28,7,0,0,68.0,75.0,110.57142857142857
2014-07-28,PRODUCE,work day,19081.233,0.011019283746556474,1.0,28,7,0,0,18159.815,18809.889,20185.930714285718
2014-07-28,AUTOMOTIVE,work day,46.0,0.0,0.0,28,7,0,0,71.0,52.0,70.85714285714286
2014-07-29,LAWN AND GARDEN,work day,22.0,0.125,0.0,29,7,1,0,63.0,56.0,54.142857142857146
2014-07-29,LINGERIE,work day,75.0,0.0,0.0,29,7,1,0,93.0,118.0,71.14285714285714
2014-07-29,DAIRY,work day,5235.0,0.013392857142857142,1.0,29,7,1,0,5756.0,6927.0,6781.571428571428
2014-07-29,AUTOMOTIVE,work day,53.0,0.0,0.0,29,7,1,0,49.0,49.0,67.28571428571429
2014-07-29,BEAUTY,work day,32.0,0.0,0.0,29,7,1,0,20.0,23.0,24.428571428571427
2014-07-29,POULTRY,work day,2704.29,0.009478672985781991,1.0,29,7,1,0,3137.623,2433.409,3820.837
2014-07-29,FROZEN FOODS,work day,960.299,0.005555555555555556,0.0,29,7,1,0,937.316,974.6320000000001,1194.7868571428571
2014-07-29,HOME AND KITCHEN II,work day,106.0,0.0196078431372549,0.0,29,7,1,0,67.0,93.0,100.28571428571429
2014-07-29,CELEBRATION,work day,64.0,0.0,0.0,29,7,1,0,112.0,137.0,112.57142857142857
2014-07-29,PREPARED FOODS,work day,929.613,0.0,1.0,29,7,1,0,668.642,986.277,869.4027142857142
2014-07-29,HOME APPLIANCES,work day,2.0,0.0,0.0,29,7,1,0,2.0,3.0,3.7142857142857144
2014-07-29,PET SUPPLIES,work day,32.0,0.0,0.0,29,7,1,0,27.0,50.0,57.285714285714285
2014-07-29,PLAYERS AND ELECTRONICS,work day,78.0,0.025,0.0,29,7,1,0,52.0,64.0,73.85714285714286
2014-07-29,CLEANING,work day,8961.0,0.01141552511415525,0.0,29,7,1,0,8985.0,9518.0,9776.714285714286
2014-07-29,HOME AND KITCHEN I,work day,233.0,0.0,0.0,29,7,1,0,286.0,158.0,255.28571428571428
2014-07-29,GROCERY I,work day,26941.143,0.008094357076780759,0.0,29,7,1,0,28726.929,30254.349,32156.925571428572
2014-07-29,MAGAZINES,work day,25.0,0.0,0.0,29,7,1,0,12.0,8.0,16.571428571428573
2014-07-29,PRODUCE,work day,18405.304,0.3103448275862069,1.0,29,7,1,0,19307.015,20285.43,20317.56185714286
2014-07-29,"LIQUOR,WINE,BEER",work day,629.0,0.0,0.0,29,7,1,0,421.0,2549.0,758.1428571428571
2014-07-29,EGGS,work day,1315.0,0.01507537688442211,1.0,29,7,1,0,1381.0,2037.0,1685.0
2014-07-29,HARDWARE,work day,19.0,0.0,0.0,29,7,1,0,13.0,18.0,11.285714285714286
2014-07-29,LADIESWEAR,work day,66.0,0.0,0.0,29,7,1,0,81.0,149.0,118.42857142857143
2014-07-29,BREAD/BAKERY,work day,3849.834,0.008097165991902834,1.0,29,7,1,0,4482.71,3651.3,4534.871428571429
2014-07-29,DELI,work day,2416.714,0.011441647597254004,1.0,29,7,1,0,1982.176,2111.198,2342.1912857142856
2014-07-29,HOME CARE,work day,2466.0,0.002197802197802198,0.0,29,7,1,0,2235.0,2393.0,2582.1428571428573
2014-07-29,MEATS,work day,2838.62,0.0037313432835820895,1.0,29,7,1,0,2865.399,3067.925,3287.982285714286
2014-07-29,SCHOOL AND OFFICE SUPPLIES,work day,6.0,0.0,0.0,29,7,1,0,10.0,18.0,10.142857142857142
2014-07-29,BEVERAGES,work day,23177.0,0.0041279669762641896,0.0,29,7,1,0,22984.0,22356.0,26580.14285714286
2014-07-29,GROCERY II,work day,183.0,0.0,0.0,29,7,1,0,263.0,203.0,212.71428571428572
2014-07-29,SEAFOOD,work day,167.733,0.0,1.0,29,7,1,0,256.715,168.001,173.95242857142858
2014-07-29,PERSONAL CARE,work day,1962.0,0.007075471698113208,0.0,29,7,1,0,2187.0,2314.0,2352.5714285714284
2014-07-30,CLEANING,work day,9760.0,0.011525795828759604,0.0,30,7,2,0,8743.0,10804.0,9773.285714285714
2014-07-30,PREPARED FOODS,work day,1001.365,0.06593406593406594,1.0,30,7,2,0,763.67,848.539,906.6842857142857
2014-07-30,BEVERAGES,work day,22383.0,0.003663003663003663,0.0,30,7,2,0,25114.0,25315.0,26607.714285714286
2014-07-30,AUTOMOTIVE,work day,55.0,0.0,0.0,30,7,2,0,54.0,47.0,67.85714285714286
2014-07-30,PERSONAL CARE,work day,2221.0,0.002347417840375587,0.0,30,7,2,0,1885.0,2389.0,2320.4285714285716
2014-07-30,PET SUPPLIES,work day,37.0,0.0,0.0,30,7,2,0,77.0,38.0,58.0
2014-07-30,LAWN AND GARDEN,work day,53.0,0.375,0.0,30,7,2,0,80.0,87.0,48.285714285714285
2014-07-30,HOME AND KITCHEN II,work day,123.0,0.0,0.0,30,7,2,0,104.0,78.0,105.85714285714286
2014-07-30,GROCERY I,work day,27557.461,0.007883143983306284,0.0,30,7,2,0,28686.278,31753.341,31901.813285714285
2014-07-30,LINGERIE,work day,58.0,0.0,0.0,30,7,2,0,69.0,81.0,68.57142857142857
2014-07-30,EGGS,work day,1879.0,0.00558659217877095,1.0,30,7,2,0,1935.0,1734.0,1675.5714285714287
2014-07-30,HARDWARE,work day,15.0,0.0,0.0,30,7,2,0,15.0,24.0,12.142857142857142
2014-07-30,DAIRY,work day,6886.0,0.010660980810234541,1.0,30,7,2,0,6580.0,6682.0,6707.142857142857
2014-07-30,MEATS,work day,2501.514,0.0076045627376425855,1.0,30,7,2,0,2772.562,3678.61,3284.156714285714
2014-07-30,SEAFOOD,work day,204.739,0.0,1.0,30,7,2,0,207.898,166.24099999999999,161.2407142857143
2014-07-30,DELI,work day,2147.285,0.004597701149425287,1.0,30,7,2,0,1925.793,2102.23,2404.2681428571427
2014-07-30,MAGAZINES,work day,16.0,0.0,0.0,30,7,2,0,23.0,20.0,18.428571428571427
2014-07-30,CELEBRATION,work day,102.0,0.0,0.0,30,7,2,0,87.0,115.0,105.71428571428571
2014-07-30,HOME AND KITCHEN I,work day,221.0,0.0,0.0,30,7,2,0,230.0,366.0,247.71428571428572
2014-07-30,GROCERY II,work day,191.0,0.0,0.0,30,7,2,0,215.0,187.0,201.28571428571428
2014-07-30,BREAD/BAKERY,work day,4425.726,0.0099601593625498,1.0,30,7,2,0,4015.462,4018.246,4444.460571428571
2014-07-30,"LIQUOR,WINE,BEER",work day,487.0,0.00980392156862745,0.0,30,7,2,0,370.0,431.0,787.8571428571429
2014-07-30,PRODUCE,work day,25680.044,0.7201680672268908,1.0,30,7,2,0,22901.885,27704.297,20188.746000000003
2014-07-30,HOME APPLIANCES,work day,4.0,0.0,0.0,30,7,2,0,1.0,1.0,3.7142857142857144
2014-07-30,BEAUTY,work day,26.0,0.0,0.0,30,7,2,0,34.0,34.0,26.142857142857142
2014-07-30,SCHOOL AND OFFICE SUPPLIES,work day,20.0,0.0,0.0,30,7,2,0,9.0,5.0,9.571428571428571
2014-07-30,PLAYERS AND ELECTRONICS,work day,68.0,0.0,0.0,30,7,2,0,55.0,88.0,77.57142857142857
2014-07-30,POULTRY,work day,3251.513,0.009216589861751152,1.0,30,7,2,0,3049.395,3249.068,3758.932285714286
2014-07-30,LADIESWEAR,work day,95.0,0.0,0.0,30,7,2,0,85.0,122.0,116.28571428571429
2014-07-30,HOME CARE,work day,2270.0,0.014150943396226415,0.0,30,7,2,0,2610.0,2411.0,2615.1428571428573
2014-07-30,FROZEN FOODS,work day,940.691,0.014705882352941176,0.0,30,7,2,0,1070.775,999.235,1198.0701428571429
2014-07-31,DELI,work day,2127.32,0.43037974683544306,1.0,31,7,3,0,1913.002,1910.049,2435.909857142857
2014-07-31,HOME AND KITCHEN II,work day,65.0,0.0,0.0,31,7,3,0,124.0,85.0,108.57142857142857
2014-07-31,SEAFOOD,work day,239.123,0.10526315789473684,1.0,31,7,3,0,101.125,220.458,160.78942857142857
2014-07-31,HARDWARE,work day,6.0,0.0,0.0,31,7,3,0,11.0,12.0,12.142857142857142
2014-07-31,SCHOOL AND OFFICE SUPPLIES,work day,11.0,0.0,0.0,31,7,3,0,6.0,18.0,11.142857142857142
2014-07-31,MEATS,work day,3717.867,0.2664359861591695,1.0,31,7,3,0,3005.751,2726.262,3245.435571428571
2014-07-31,GROCERY I,work day,30429.682,0.007016749660479855,0.0,31,7,3,0,26940.548,26710.0,31740.553714285714
2014-07-31,BEAUTY,work day,21.0,0.0,0.0,31,7,3,0,29.0,29.0,25.0
2014-07-31,GROCERY II,work day,132.0,0.0,0.0,31,7,3,0,230.0,104.0,197.85714285714286
2014-07-31,PREPARED FOODS,work day,923.432,0.024096385542168676,1.0,31,7,3,0,850.989,782.647,940.6407142857144
2014-07-31,FROZEN FOODS,work day,1043.035,0.019867549668874173,0.0,31,7,3,0,1001.672,876.268,1179.4867142857145
2014-07-31,DAIRY,work day,6210.0,0.003157894736842105,1.0,31,7,3,0,5158.0,5657.0,6750.857142857143
2014-07-31,BREAD/BAKERY,work day,4736.024,0.002,1.0,31,7,3,0,3863.418,3523.242,4503.069714285714
2014-07-31,"LIQUOR,WINE,BEER",work day,569.0,0.0,0.0,31,7,3,0,408.0,432.0,804.5714285714286
2014-07-31,LINGERIE,work day,63.0,0.0,0.0,31,7,3,0,68.0,64.0,67.0
2014-07-31,MAGAZINES,work day,16.0,0.0,0.0,31,7,3,0,23.0,17.0,17.428571428571427
2014-07-31,HOME CARE,work day,2285.0,0.0025188916876574307,0.0,31,7,3,0,2166.0,2241.0,2566.5714285714284
2014-07-31,PLAYERS AND ELECTRONICS,work day,68.0,0.0,0.0,31,7,3,0,72.0,63.0,79.42857142857143
2014-07-31,BEVERAGES,work day,21875.0,0.004012036108324975,0.0,31,7,3,0,19982.0,21612.0,26217.571428571428
2014-07-31,POULTRY,work day,3364.076,0.3125,1.0,31,7,3,0,2761.654,3508.443,3787.806285714286
2014-07-31,CLEANING,work day,9140.0,0.010922992900054615,0.0,31,7,3,0,8505.0,8740.0,9918.57142857143
2014-07-31,BABY CARE,work day,7.0,0.0,0.0,31,7,3,0,3.0,,2.0
2014-07-31,AUTOMOTIVE,work day,57.0,0.0,0.0,31,7,3,0,45.0,32.0,68.0
2014-07-31,PERSONAL CARE,work day,2342.0,0.006666666666666667,0.0,31,7,3,0,2080.0,2083.0,2368.4285714285716
2014-07-31,PET SUPPLIES,work day,34.0,0.0,0.0,31,7,3,0,53.0,39.0,52.285714285714285
2014-07-31,PRODUCE,work day,15252.7,0.005154639175257732,1.0,31,7,3,0,14505.747,15064.366,20585.625857142855
2014-07-31,CELEBRATION,work day,112.0,0.01694915254237288,0.0,31,7,3,0,131.0,151.0,107.85714285714286
2014-07-31,HOME AND KITCHEN I,work day,131.0,0.0,0.0,31,7,3,0,225.0,376.0,246.42857142857142
2014-07-31,EGGS,work day,1270.0,0.30303030303030304,1.0,31,7,3,0,1286.0,1302.0,1667.5714285714287
2014-07-31,LADIESWEAR,work day,69.0,0.0,0.0,31,7,3,0,85.0,87.0,117.71428571428571
2014-07-31,LAWN AND GARDEN,work day,38.0,0.0,0.0,31,7,3,0,29.0,29.0,44.42857142857143
2014-08-01,DELI,work day,3095.911,0.5641025641025641,1.0,1,8,4,0,2278.175,2121.141,2466.5267142857147
2014-08-01,POULTRY,work day,4593.506,0.6954314720812182,1.0,1,8,4,0,4543.341,3947.189,3873.866571428571
2014-08-01,HARDWARE,work day,7.0,0.0,0.0,1,8,4,0,4.0,27.0,11.428571428571429
2014-08-01,FROZEN FOODS,work day,1206.242,0.0641025641025641,0.0,1,8,4,0,1212.31,1264.568,1185.3957142857143
2014-08-01,MEATS,work day,5079.235,0.7679738562091504,1.0,1,8,4,0,3704.886,4034.294,3347.1664285714287
2014-08-01,SEAFOOD,work day,271.682,0.9615384615384616,1.0,1,8,4,0,225.672,190.709,180.5034285714286
2014-08-01,"LIQUOR,WINE,BEER",work day,986.0,0.0,0.0,1,8,4,0,757.0,657.0,827.5714285714286
2014-08-01,EGGS,work day,1969.0,0.6842105263157895,1.0,1,8,4,0,1158.0,1468.0,1665.2857142857142
2014-08-01,PERSONAL CARE,work day,3013.0,0.004016064257028112,0.0,1,8,4,0,1930.0,1877.0,2405.8571428571427
2014-08-01,AUTOMOTIVE,work day,45.0,0.0,0.0,1,8,4,0,68.0,62.0,69.71428571428571
2014-08-01,BEVERAGES,work day,14445.0,0.005272407732864675,0.0,1,8,4,0,26101.0,23531.0,26488.0
2014-08-01,GROCERY II,work day,246.0,0.0,0.0,1,8,4,0,224.0,291.0,183.85714285714286
2014-08-01,LAWN AND GARDEN,work day,71.0,0.0,0.0,1,8,4,0,59.0,76.0,45.714285714285715
2014-08-01,DAIRY,work day,6772.0,0.007709251101321586,1.0,1,8,4,0,5870.0,5895.0,6901.142857142857
2014-08-01,GROCERY I,work day,38133.992,0.007638585770405936,0.0,1,8,4,0,32001.675,28036.968,32239.00142857143
2014-08-01,PRODUCE,work day,14.0,0.0,1.0,1,8,4,0,17874.309,16776.041,20692.33342857143
2014-08-01,BREAD/BAKERY,work day,5251.787,0.014598540145985401,1.0,1,8,4,0,4307.354,3375.037,4627.727714285715
2014-08-01,HOME APPLIANCES,work day,2.0,0.0,0.0,1,8,4,0,2.0,4.0,4.142857142857143
2014-08-01,BEAUTY,work day,35.0,0.0,0.0,1,8,4,0,32.0,16.0,23.857142857142858
2014-08-01,PREPARED FOODS,work day,779.681,0.04,1.0,1,8,4,0,801.871,908.0,950.9897142857143
2014-08-01,CLEANING,work day,11377.0,0.014388489208633094,0.0,1,8,4,0,8849.0,8878.0,10009.285714285714
2014-08-01,LINGERIE,work day,77.0,0.027777777777777776,0.0,1,8,4,0,66.0,92.0,66.28571428571429
2014-08-02,MEATS,work day,4733.476,0.010526315789473684,1.0,2,8,5,1,3635.087,4578.537,3543.5020000000004
2014-08-02,SEAFOOD,work day,253.874,0.0,1.0,2,8,5,1,149.671,175.716,187.07628571428572
2014-08-02,HARDWARE,work day,4.0,0.0,0.0,2,8,5,1,2.0,11.0,11.857142857142858
2014-08-02,DAIRY,work day,9605.0,0.005808325266214908,1.0,2,8,5,1,7888.0,8766.0,7030.0
2014-08-02,"LIQUOR,WINE,BEER",work day,1697.0,0.0,0.0,2,8,5,1,1203.0,700.0,860.2857142857143
2014-08-02,BEAUTY,work day,65.0,0.0,0.0,2,8,5,1,9.0,31.0,24.285714285714285
2014-08-02,HOME APPLIANCES,work day,9.0,0.0,0.0,2,8,5,1,5.0,1.0,4.142857142857143
2014-08-02,PERSONAL CARE,work day,3801.0,0.007952286282306162,0.0,2,8,5,1,2930.0,3053.0,2560.5714285714284
2014-08-02,CLEANING,work day,14958.0,0.011645569620253165,0.0,2,8,5,1,11223.0,13025.0,10370.42857142857
2014-08-02,GROCERY II,work day,282.0,0.0,0.0,2,8,5,1,205.0,290.0,187.0
2014-08-02,AUTOMOTIVE,work day,107.0,0.0,0.0,2,8,5,1,87.0,80.0,66.42857142857143
2014-08-02,BEVERAGES,work day,20257.0,0.007395234182415777,0.0,2,8,5,1,29508.0,34582.0,24822.85714285714
2014-08-02,PRODUCE,work day,100.0,0.0,1.0,2,8,5,1,21283.254,21568.566,18140.860714285714
2014-08-02,BREAD/BAKERY,work day,5703.208,0.008064516129032258,1.0,2,8,5,1,5475.418,4771.069,4762.646714285715
2014-08-02,EGGS,work day,1853.0,0.0111731843575419,1.0,2,8,5,1,2644.0,1940.0,1781.142857142857
2014-08-02,FROZEN FOODS,work day,1484.181,0.011764705882352941,0.0,2,8,5,1,1657.248,1748.877,1184.5288571428573
2014-08-02,PREPARED FOODS,work day,1399.179,0.0,1.0,2,8,5,1,1065.387,1275.521,947.8197142857143
2014-08-02,DELI,work day,3561.535,0.002178649237472767,1.0,2,8,5,1,2848.711,2895.441,2583.346142857143
2014-08-02,LAWN AND GARDEN,work day,85.0,0.0,0.0,2,8,5,1,39.0,45.0,47.42857142857143
2014-08-02,GROCERY I,work day,47311.357,0.009143100148841165,0.0,2,8,5,1,35268.833,39704.54,33115.046714285716
2014-08-02,POULTRY,work day,4890.398,0.0,1.0,2,8,5,1,4407.672,4372.132,3881.033
2014-08-02,LINGERIE,work day,96.0,0.0,0.0,2,8,5,1,80.0,105.0,67.85714285714286
2014-08-03,DAIRY,work day,9030.0,0.008438818565400843,1.0,3,8,6,1,9054.0,9563.0,7275.285714285715
2014-08-03,DELI,work day,3755.207,0.004282655246252677,1.0,3,8,6,1,3024.135,3192.275,2685.1781428571426
2014-08-03,EGGS,work day,2216.0,0.0,1.0,3,8,6,1,1819.0,2436.0,1668.142857142857
2014-08-03,PERSONAL CARE,work day,4408.0,0.005714285714285714,0.0,3,8,6,1,3294.0,3575.0,2685.0
2014-08-03,CLEANING,work day,16313.0,0.010552763819095477,0.0,3,8,6,1,11951.0,13586.0,10904.0
2014-08-03,LINGERIE,work day,99.0,0.0,0.0,3,8,6,1,69.0,119.0,70.14285714285714
2014-08-03,PREPARED FOODS,work day,1228.725,0.0,1.0,3,8,6,1,955.477,858.458,995.5042857142856
2014-08-03,LAWN AND GARDEN,work day,41.0,0.0,0.0,3,8,6,1,61.0,74.0,54.0
2014-08-03,HARDWARE,work day,8.0,0.0,0.0,3,8,6,1,22.0,21.0,12.142857142857142
2014-08-03,GROCERY II,work day,275.0,0.0,0.0,3,8,6,1,190.0,196.0,198.0
2014-08-03,SEAFOOD,work day,265.526,0.0,1.0,3,8,6,1,143.942,166.068,201.96242857142855
2014-08-03,AUTOMOTIVE,work day,93.0,0.0,0.0,3,8,6,1,122.0,101.0,69.28571428571429
2014-08-03,BEVERAGES,work day,17585.0,0.0008539709649871904,0.0,3,8,6,1,37283.0,38916.0,23501.285714285714
2014-08-03,FROZEN FOODS,work day,1519.186,0.005780346820809248,0.0,3,8,6,1,1349.632,1282.071,1159.805
2014-08-03,BREAD/BAKERY,work day,6873.294,0.007736943907156673,1.0,3,8,6,1,5617.35,6232.619,4795.188142857143
2014-08-03,PRODUCE,work day,84.0,0.0,1.0,3,8,6,1,27269.49,24030.661,15114.681571428573
2014-08-03,HOME APPLIANCES,work day,4.0,0.0,0.0,3,8,6,1,2.0,2.0,4.714285714285714
2014-08-03,GROCERY I,work day,54391.0,0.008103054228132142,0.0,3,8,6,1,41335.533,41155.317,34835.40728571429
2014-08-03,BEAUTY,work day,41.0,0.0,0.0,3,8,6,1,28.0,47.0,32.285714285714285
2014-08-03,MEATS,work day,4865.253,0.02142857142857143,1.0,3,8,6,1,3886.446,4139.3060000000005,3700.4147142857146
2014-08-03,POULTRY,work day,4232.033,0.009174311926605505,1.0,3,8,6,1,5002.224,3785.29,3949.993857142857
2014-08-04,BREAD/BAKERY,work day,5404.529,0.00998003992015968,1.0,4,8,0,0,3982.388,4466.747,4974.608714285714
2014-08-04,BEVERAGES,work day,13808.0,0.00749063670411985,0.0,4,8,0,0,25089.0,25038.0,20687.285714285714
2014-08-04,DAIRY,work day,6750.0,0.006779661016949152,1.0,4,8,0,0,7165.0,7035.0,7271.857142857143
2014-08-04,PERSONAL CARE,work day,2886.0,0.011061946902654867,0.0,4,8,0,0,2162.0,2532.0,2844.1428571428573
2014-08-04,PRODUCE,work day,25.0,0.0,1.0,4,8,0,0,19081.233,18159.815,11231.040142857146
2014-08-04,POULTRY,work day,3772.694,0.015151515151515152,1.0,4,8,0,0,3843.95,3018.188,3839.966571428572
2014-08-04,DELI,work day,3012.936,0.006666666666666667,1.0,4,8,0,0,2423.347,2359.033,2789.6169999999997
2014-08-04,AUTOMOTIVE,work day,65.0,0.0,0.0,4,8,0,0,46.0,71.0,65.14285714285714
2014-08-04,CLEANING,work day,11767.0,0.00832870627429206,0.0,4,8,0,0,10181.0,10707.0,11527.142857142857
2014-08-04,GROCERY II,work day,189.0,0.0,0.0,4,8,0,0,162.0,265.0,210.14285714285714
2014-08-04,GROCERY I,work day,40434.222,0.005932762030323006,0.0,4,8,0,0,32138.683,33276.151,36700.474
2014-08-04,"LIQUOR,WINE,BEER",work day,432.0,0.00980392156862745,0.0,4,8,0,0,1697.0,985.0,930.8571428571429
2014-08-04,BEAUTY,work day,70.0,0.0,0.0,4,8,0,0,19.0,27.0,34.142857142857146
